family,genus,scientificName,speciesCode_Synonym,isCurrent,currentScientificName,currentScientificNameCode,primaryGrowthForm,primaryGrowthFormGroup,establishmentMeans,TSProfileID,scientificNameAuthorship,dcterms_rightsHolder,dcterms_rights,
Stackhousiaceae,Stackhousia,Stackhousia muricata,6121,true,Stackhousia muricata,6121,Forb,Forb (FG),"Alive in NSW, Native",,Lindl.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stackhousiaceae,Stackhousia,Stackhousia nuda,6122,true,Stackhousia nuda,6122,Forb,Forb (FG),"Alive in NSW, Native",,Lindl.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stackhousiaceae,Stackhousia,Stackhousia pulvinaris,6123,true,Stackhousia pulvinaris,6123,Forb,Forb (FG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stackhousiaceae,Stackhousia,Stackhousia scoparia,13609,false,Stackhousia nuda,6122,Forb,Forb (FG),"Alive in NSW, Native",,Lindl.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stackhousiaceae,Stackhousia,Stackhousia spathulata,6124,true,Stackhousia spathulata,6124,Forb,Forb (FG),"Alive in NSW, Native",,Sieber ex Spreng.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stackhousiaceae,Stackhousia,Stackhousia spp.,STAC,true,Stackhousia spp.,STAC,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stackhousiaceae,Stackhousia,Stackhousia viminea,6125,true,Stackhousia viminea,6125,Forb,Forb (FG),"Alive in NSW, Native",,Sm.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Levenhookia,Levenhookia dubia,6152,true,Levenhookia dubia,6152,Forb,Forb (FG),"Alive in NSW, Native",,Sond.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Levenhookia,Levenhookia spp.,LEVE,true,Levenhookia spp.,LEVE,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium armeria,11453,true,Stylidium armeria,11453,Forb,Forb (FG),"Alive in NSW, Native",,(Labill.) Labill.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium armeria subsp. armeria,15163,true,Stylidium armeria subsp. armeria,15163,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium brachyphyllum,6153,true,Stylidium brachyphyllum,6153,Forb,Forb (FG),"Alive in NSW, Native",,Sond.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium debile,6154,true,Stylidium debile,6154,Forb,Forb (FG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium debile var. debile,9225,false,Stylidium debile,6154,Forb,Forb (FG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium debile var. paniculatum,8901,false,Stylidium paniculatum,12040,Forb,Forb (FG),"Alive in NSW, Native",,(Maiden & Betche) A.R.Bean,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium despectum,6155,true,Stylidium despectum,6155,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium eglandulosum,6156,true,Stylidium eglandulosum,6156,Forb,Forb (FG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium graminifolium,6157,true,Stylidium graminifolium,6157,Forb,Forb (FG),"Alive in NSW, Native",,Sw. ex Willd.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium laricifolium,6158,true,Stylidium laricifolium,6158,Forb,Forb (FG),"Alive in NSW, Native",,Rich.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium lineare,6159,true,Stylidium lineare,6159,Forb,Forb (FG),"Alive in NSW, Native",,Sw. ex Willd.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium montanum,11285,true,Stylidium montanum,11285,Forb,Forb (FG),"Alive in NSW, Native",,Raulings & Ladiges,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium ornatum,13621,false,Stylidium debile,6154,Forb,Forb (FG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium paniculatum,12040,true,Stylidium paniculatum,12040,Forb,Forb (FG),"Alive in NSW, Native",,(Maiden & Betche) A.R.Bean,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium productum,6160,true,Stylidium productum,6160,Forb,Forb (FG),"Alive in NSW, Native",,Hindm. & Blaxell,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium spp.,STYL,true,Stylidium spp.,STYL,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium tenerum,12515,true,Stylidium tenerum,12515,Forb,Forb (FG),"Alive in NSW, Native",,Spreng.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Stylidiaceae,Stylidium,Stylidium uliginosum,6907,false,Stylidium tenerum,12515,Forb,Forb (FG),"Alive in NSW, Native",,Spreng.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Surianaceae,Cadellia,Cadellia pentastylis,6161,true,Cadellia pentastylis,6161,Tree,Tree (TG),"Alive in NSW, Native",10118,F. Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Surianaceae,Cadellia,Cadellia spp.,CADE,true,Cadellia spp.,CADE,Tree,Tree (TG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Surianaceae,Guilfoylia,Guilfoylia monostylis,6162,true,Guilfoylia monostylis,6162,Shrub,Shrub (SG),"Alive in NSW, Native",,(Benth.) F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Symplocaceae,Symplocos,Symplocos baeuerlenii,6163,true,Symplocos baeuerlenii,6163,Tree,Tree (TG),"Alive in NSW, Native",10790,R. Baker,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Symplocaceae,Symplocos,Symplocos candelabrum,6164,true,Symplocos candelabrum,6164,Tree,Tree (TG),"Alive in NSW, Native",,Brand,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Symplocaceae,Symplocos,Symplocos cochinchinensis subsp. thwaitesii,7293,false,Symplocos thwaitesii,6166,Tree,Tree (TG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Symplocaceae,Symplocos,Symplocos spp.,SYMP,true,Symplocos spp.,SYMP,Tree,Tree (TG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Symplocaceae,Symplocos,Symplocos stawellii,6165,true,Symplocos stawellii,6165,Tree,Tree (TG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Symplocaceae,Symplocos,Symplocos thwaitesii,6166,true,Symplocos thwaitesii,6166,Tree,Tree (TG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Targioniaceae,Targionia,Targionia lorbeeriana,13815,true,Targionia lorbeeriana,13815,,,"Alive in NSW, Native",,Mull.Frib.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Targioniaceae,Targionia,Targionia spp.,11573,true,Targionia spp.,11573,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thelypteridaceae,Christella,Christella arida,15035,true,Christella arida,15035,,,"Alive in NSW, Native",,(D.Don) Holttum,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thelypteridaceae,Christella,Christella hispidula,8189,true,Christella hispidula,8189,Fern and fern allies,Fern (EG),"Alive in NSW, Native",,(Decne.) Holttum,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thelypteridaceae,Christella,Christella spp.,CHRI,true,Christella spp.,CHRI,Fern and fern allies,Fern (EG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thelypteridaceae,Cyclosorus,Christella dentata,8188,false,Cyclosorus dentatus,14610,Fern and fern allies,Fern (EG),"Alive in NSW, Native",,(Forssk.) Ching ,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thelypteridaceae,Cyclosorus,Christella parasitica,9135,false,Cyclosorus parasiticus,14626,Fern and fern allies,Fern (EG),"Alive in NSW, Native",,(L.) Farw.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thelypteridaceae,Cyclosorus,Cyclosorus dentatus,14610,true,Cyclosorus dentatus,14610,Fern and fern allies,Fern (EG),"Alive in NSW, Native",,(Forssk.) Ching ,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thelypteridaceae,Cyclosorus,Cyclosorus interruptus,8190,true,Cyclosorus interruptus,8190,Fern and fern allies,Fern (EG),"Alive in NSW, Native",,(Willd.) H.Ito,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thelypteridaceae,Cyclosorus,Cyclosorus parasiticus,14626,true,Cyclosorus parasiticus,14626,Fern and fern allies,Fern (EG),"Alive in NSW, Native",,(L.) Farw.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thelypteridaceae,Cyclosorus,Cyclosorus spp.,CYCL,true,Cyclosorus spp.,CYCL,Fern and fern allies,Fern (EG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thelypteridaceae,Macrothelypteris,Macrothelypteris torresiana,8191,true,Macrothelypteris torresiana,8191,Fern and fern allies,Fern (EG),"Alive in NSW, Native",,(Gaudich.) Ching,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thelypteridaceae,Pneumatopteris,Pneumatopteris pennigera,9052,true,Pneumatopteris pennigera,9052,,,"Alive in NSW, Native",,(G.Forst.) Holttum,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thelypteridaceae,Pneumatopteris,Pneumatopteris sogerensis,8192,true,Pneumatopteris sogerensis,8192,Fern and fern allies,Fern (EG),"Alive in NSW, Native",,(A.Gepp) Holttum,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thelypteridaceae,Pneumatopteris,Pneumatopteris spp.,PNEU,true,Pneumatopteris spp.,PNEU,Fern and fern allies,Fern (EG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thismiaceae,Thismia,Thismia clavarioides,11360,true,Thismia clavarioides,11360,Forb,Forb (FG),"Alive in NSW, Native",,K.R.Thiele,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thismiaceae,Thismia,Thismia rodwayi,1864,true,Thismia rodwayi,1864,Forb,Forb (FG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thismiaceae,Thismia,Thismia spp.,THIS,true,Thismia spp.,THIS,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thuidiaceae,Thuidiopsis,Thuidiopsis sparsa,14802,true,Thuidiopsis sparsa,14802,,,"Alive in NSW, Native",,"(Hook.f. & Wilson) Broth., Nat. Pflanzenfam. edn. 2, 11: 323 (1925)","NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thuidiaceae,Thuidiopsis,Thuidiopsis sparsa var. sparsa,15025,true,Thuidiopsis sparsa var. sparsa,15025,,,"Alive in NSW, Native",,(Hook.f. & Wilson) Broth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thuidiaceae,Thuidium,Thuidium cymbifolium,15016,true,Thuidium cymbifolium,15016,,,"Alive in NSW, Native",,(Dozy & Molk.) Dozy & Molk.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Kelleria,Kelleria dieffenbachii,9892,true,Kelleria dieffenbachii,9892,Shrub,Shrub (SG),"Alive in NSW, Native",,(Hook.) Endl.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Kelleria,Kelleria spp.,KELL,true,Kelleria spp.,KELL,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Kelleria,Kelleria tasmanica,6168,false,Kelleria dieffenbachii,9892,Shrub,Shrub (SG),"Alive in NSW, Native",,(Hook.) Endl.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Phaleria,Phaleria chermsideana,6169,true,Phaleria chermsideana,6169,Shrub,Shrub (SG),"Alive in NSW, Native",,(F.M.Bailey) C.T.White,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Phaleria,Phaleria spp.,PHAL,true,Phaleria spp.,PHAL,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea alpina,6170,true,Pimelea alpina,6170,Shrub,Shrub (SG),"Alive in NSW, Native",,F.Muell. ex Meisn.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea altior,15148,true,Pimelea altior,15148,,,"Alive in NSW, Native",, F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea axiflora,6171,true,Pimelea axiflora,6171,Shrub,Shrub (SG),"Alive in NSW, Native",,F.Muell. ex Meisn.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea axiflora subsp. alpina,7730,true,Pimelea axiflora subsp. alpina,7730,Shrub,Shrub (SG),"Alive in NSW, Native",,(F.Muell. ex Benth.) Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea axiflora subsp. axiflora,7731,true,Pimelea axiflora subsp. axiflora,7731,Shrub,Shrub (SG),"Alive in NSW, Native",,F.Muell. ex Meisn.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea axiflora subsp. pubescens,9891,true,Pimelea axiflora subsp. pubescens,9891,Shrub,Shrub (SG),"Alive in NSW, Native",20055,Rye,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea biflora,6172,true,Pimelea biflora,6172,Shrub,Shrub (SG),"Alive in NSW, Native",,Wakef.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea blauca,6173,false,Pimelea glauca,7642,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea bracteata,6174,true,Pimelea bracteata,6174,Shrub,Shrub (SG),"Alive in NSW, Native",20364,Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea ciliolaris,9576,true,Pimelea ciliolaris,9576,Shrub,Shrub (SG),"Alive in NSW, Native",,(Threlfall) Rye,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea congesta,6175,true,Pimelea congesta,6175,Shrub,Shrub (SG),"Alive in NSW, Native",,C.Moore & F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea cremnophila,13622,true,Pimelea cremnophila,13622,Shrub,Shrub (SG),"Alive in NSW, Native",20331,L.M.Copel. & I.Telford,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea curviflora,6176,true,Pimelea curviflora,6176,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea curviflora var. acuta,6494,true,Pimelea curviflora var. acuta,6494,Shrub,Shrub (SG),"Alive in NSW, Native",,Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea curviflora var. curviflora,6965,true,Pimelea curviflora var. curviflora,6965,Shrub,Shrub (SG),"Alive in NSW, Native",10629,R. Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea curviflora var. divergens,6774,true,Pimelea curviflora var. divergens,6774,Forb,Forb (FG),"Alive in NSW, Native",,Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea curviflora var. gracilis,8753,true,Pimelea curviflora var. gracilis,8753,Shrub,Shrub (SG),"Alive in NSW, Native",,(R.Br.) Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea curviflora var. sericea,7241,true,Pimelea curviflora var. sericea,7241,Forb,Forb (FG),"Alive in NSW, Native",,Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea curviflora var. subglabrata,7402,true,Pimelea curviflora var. subglabrata,7402,Shrub,Shrub (SG),"Alive in NSW, Native",,Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea dichotoma,13623,false,Pimelea flava subsp. dichotoma,7181,Shrub,Shrub (SG),"Alive in NSW, Native",,(Schltdl.) Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea elongata,6177,true,Pimelea elongata,6177,Forb,Forb (FG),"Alive in NSW, Native",10630,Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea flava,6178,false,Pimelea flava subsp. dichotoma,7181,Shrub,Shrub (SG),"Alive in NSW, Native",,(Schltdl.) Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea flava subsp. dichotoma,7181,true,Pimelea flava subsp. dichotoma,7181,Shrub,Shrub (SG),"Alive in NSW, Native",,(Schltdl.) Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea glauca,7642,true,Pimelea glauca,7642,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea hirsuta,13624,false,Pimelea latifolia subsp. hirsuta,6475,Shrub,Shrub (SG),"Alive in NSW, Native",,(Meisn.) Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea humilis,6179,true,Pimelea humilis,6179,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea latifolia,6180,true,Pimelea latifolia,6180,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea latifolia subsp. altior,6634,false,Pimelea altior,15148,,,"Alive in NSW, Native",, F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea latifolia subsp. elliptifolia,6813,true,Pimelea latifolia subsp. elliptifolia,6813,Shrub,Shrub (SG),"Alive in NSW, Native",,Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea latifolia subsp. hirsuta,6475,true,Pimelea latifolia subsp. hirsuta,6475,Shrub,Shrub (SG),"Alive in NSW, Native",,(Meisn.) Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea latifolia subsp. latifolia,6870,true,Pimelea latifolia subsp. latifolia,6870,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea latifolia subsp. parvifolia,7403,false,Pimelea altior,15148,,,"Alive in NSW, Native",, F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea ligustrina,6181,true,Pimelea ligustrina,6181,Shrub,Shrub (SG),"Alive in NSW, Native",,Labill.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea ligustrina subsp. ciliata,7182,true,Pimelea ligustrina subsp. ciliata,7182,Shrub,Shrub (SG),"Alive in NSW, Native",,Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea ligustrina subsp. hypericina,7643,true,Pimelea ligustrina subsp. hypericina,7643,Shrub,Shrub (SG),"Alive in NSW, Native",,(A.Cunn.) Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea ligustrina subsp. ligustrina,8676,true,Pimelea ligustrina subsp. ligustrina,8676,Shrub,Shrub (SG),"Alive in NSW, Native",,Labill.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea linifolia,6182,true,Pimelea linifolia,6182,Shrub,Shrub (SG),"Alive in NSW, Native",,Sm.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea linifolia subsp. caesia,7679,true,Pimelea linifolia subsp. caesia,7679,Shrub,Shrub (SG),"Alive in NSW, Native",,Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea linifolia subsp. collina,6635,true,Pimelea linifolia subsp. collina,6635,Shrub,Shrub (SG),"Alive in NSW, Native",,(R.Br.) Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea linifolia subsp. linifolia,6814,true,Pimelea linifolia subsp. linifolia,6814,Shrub,Shrub (SG),"Alive in NSW, Native",,Sm.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea linifolia subsp. linoides,6476,true,Pimelea linifolia subsp. linoides,6476,Shrub,Shrub (SG),"Alive in NSW, Native",,(A.Cunn.) Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea linifolia subsp. rubiginosa,13625,true,Pimelea linifolia subsp. rubiginosa,13625,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea micrantha,6871,true,Pimelea micrantha,6871,Shrub,Shrub (SG),"Alive in NSW, Native",,F.Muell. ex Meisn.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea microcephala,6183,false,Pimelea microcephala subsp. microcephala,6587,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea microcephala subsp. microcephala,6587,true,Pimelea microcephala subsp. microcephala,6587,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea neo-anglica,6184,true,Pimelea neo-anglica,6184,Shrub,Shrub (SG),"Alive in NSW, Native",,Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea octophylla,6185,false,Pimelea ciliolaris,9576,Shrub,Shrub (SG),"Alive in NSW, Native",,(Threlfall) Rye,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea octophylla subsp. ciliolaris,6834,false,Pimelea ciliolaris,9576,Shrub,Shrub (SG),"Alive in NSW, Native",,(Threlfall) Rye,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea pauciflora,6186,true,Pimelea pauciflora,6186,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea penicillaris,6187,true,Pimelea penicillaris,6187,Shrub,Shrub (SG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea petrophila,7326,true,Pimelea petrophila,7326,,,"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea serpyllifolia,6188,false,Pimelea serpyllifolia subsp. serpyllifolia,7792,Shrub,Shrub (SG),"Alive in NSW, Native",10631,R. Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea serpyllifolia subsp. serpyllifolia,7792,true,Pimelea serpyllifolia subsp. serpyllifolia,7792,Shrub,Shrub (SG),"Alive in NSW, Native",10631,R. Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea simplex,6189,true,Pimelea simplex,6189,Forb,Forb (FG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea simplex subsp. continua,8558,true,Pimelea simplex subsp. continua,8558,Forb,Forb (FG),"Alive in NSW, Native",,(J.M.Black) Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea simplex subsp. simplex,7551,true,Pimelea simplex subsp. simplex,7551,Forb,Forb (FG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea sp.6,251,false,Pimelea ciliolaris,9576,Shrub,Shrub (SG),"Alive in NSW, Native",,(Threlfall) Rye,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea spicata,6190,true,Pimelea spicata,6190,Shrub,Shrub (SG),"Alive in NSW, Native",10632,R. Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea spinescens subsp. spinescens,13798,true,Pimelea spinescens subsp. spinescens,13798,,,"Alive in NSW, Native",,Rye,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea spp.,PIME,true,Pimelea spp.,PIME,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea stricta,6191,true,Pimelea stricta,6191,Shrub,Shrub (SG),"Alive in NSW, Native",,Meisn.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
